seed,arm,student_mse,baseline_mse,teacher_mse,fgl_delta,init_delta,rounds_used,total_epochs
0,A_single,187.3125,175.13541666666666,145.52430555555554,-6.952953072027604,0.0,0,0
0,A_iter,170.9375,175.13541666666666,145.52430555555554,2.396954737405574,8.742075408742075,2,6
0,E_single,172.77083333333334,175.13541666666666,145.52430555555554,1.3501457205733551,7.763318874429981,1,3
0,E_iter,170.91666666666666,175.13541666666666,145.52430555555554,2.408850294415036,8.753197642086535,2,6
0,E_soft_single,179.00694444444446,175.13541666666666,145.52430555555554,-2.2105910109240994,4.434063693322946,1,3
0,E_soft_iter,171.47222222222223,175.13541666666666,145.52430555555554,2.091635440829508,8.456604752901045,2,6
