L,H,seed,arm,baseline_mse,student_mse,fgl_delta,init_delta,rounds_used,mse_curve_val,mse_curve_test
4,7,0,A_single,12.181770833333333,5.589583333333334,54.11518235067767,0.0,0,5.795,5.590
4,7,0,E_single,12.181770833333333,2.3,81.11932959938434,58.85203130823705,1,5.795;2.373,5.590;2.300
4,7,0,A_iter,12.181770833333333,0.7479166666666667,93.86036170849545,86.61945583302273,5,5.795;4.255;1.559;0.930;0.771;0.771,5.590;4.094;1.497;0.925;0.748;0.742
4,7,0,E_iter,12.181770833333333,0.7625,93.74064731283937,86.35855385762207,5,5.795;2.183;1.172;0.880;0.795;0.816,5.590;2.093;1.131;0.844;0.762;0.790
4,7,1,A_single,12.345833333333333,6.117708333333334,50.447181910226114,0.0,0,6.202,6.118
4,7,1,E_single,12.345833333333333,2.128645833333333,82.75818427269658,65.20517623020604,1,6.202;2.193,6.118;2.129
4,7,1,A_iter,12.345833333333333,0.6885416666666667,94.42288221397231,88.74510471649924,5,6.202;3.865;1.018;0.869;0.831;0.694,6.118;3.707;1.009;0.852;0.816;0.689
4,7,1,E_iter,12.345833333333333,0.584375,95.26662166722917,90.44781202111358,5,6.202;2.103;1.077;0.839;0.637;0.584,6.118;2.029;1.065;0.822;0.631;0.584
4,7,2,A_single,12.408854166666666,8.195833333333333,33.95173137460651,0.0,0,8.360,8.196
4,7,2,E_single,12.408854166666666,2.5984375,79.05981112277018,68.2956278596848,1,8.360;2.601,8.196;2.598
4,7,2,A_iter,12.408854166666666,0.6395833333333333,94.84575026232949,92.19623792577529,5,8.360;5.775;3.207;1.518;0.888;0.624,8.196;5.487;3.115;1.502;0.855;0.640
4,7,2,E_iter,12.408854166666666,0.7515625,93.94333683105981,90.82994407727504,4,8.360;2.578;1.631;0.750;1.046,8.196;2.557;1.634;0.752;1.022
4,10,0,A_single,11.5734375,4.249479166666666,63.28248053642951,0.0,0,4.354,4.249
4,10,0,E_single,11.5734375,2.83125,75.53665451599838,33.37418801323692,1,4.354;2.846,4.249;2.831
4,10,0,A_iter,11.5734375,0.6276041666666666,94.57720174609604,85.23103321485476,5,4.354;2.528;1.291;1.079;0.717;0.640,4.249;2.547;1.301;1.070;0.710;0.628
4,10,0,E_iter,11.5734375,0.6479166666666667,94.40169209306511,84.75303345998284,5,4.354;1.597;1.209;0.902;0.780;0.655,4.249;1.623;1.218;0.905;0.785;0.648
4,10,1,A_single,20.68125,2.540625,87.71532184950136,0.0,0,2.563,2.541
4,10,1,E_single,20.68125,1.1953125,94.22030825022667,52.9520295202952,1,2.563;1.214,2.541;1.195
4,10,1,A_iter,20.68125,0.5432291666666667,97.37332527450387,78.61828618286182,5,2.563;1.218;0.916;0.718;0.589;0.570,2.541;1.216;0.902;0.698;0.574;0.543
4,10,1,E_iter,20.68125,0.5369791666666667,97.40354588496022,78.86428864288642,5,2.563;1.808;0.917;0.861;0.620;0.549,2.541;1.792;0.907;0.843;0.603;0.537
4,10,2,A_single,10.972916666666666,4.055729166666667,63.03873172584014,0.0,0,4.071,4.056
4,10,2,E_single,10.972916666666666,1.3791666666666667,87.4311752420733,65.99460639527418,1,4.071;1.385,4.056;1.379
4,10,2,A_iter,10.972916666666666,0.9614583333333333,91.23789633567496,76.29382303839733,4,4.071;1.515;1.179;0.977;1.055,4.056;1.513;1.187;0.961;1.036
4,10,2,E_iter,10.972916666666666,0.75625,93.10803113726979,81.35353794786182,4,4.071;1.491;0.955;0.757;0.772,4.056;1.488;0.951;0.756;0.758
13,7,0,A_single,0.3125,0.35833333333333334,-14.666666666666666,0.0,0,0.347,0.358
13,7,0,E_single,0.3125,0.2984375,4.499999999999993,16.71511627906976,1,0.347;0.283,0.358;0.298
13,7,0,A_iter,0.3125,0.26666666666666666,14.666666666666666,25.581395348837212,3,0.347;0.292;0.254;0.273,0.358;0.303;0.267;0.286
13,7,0,E_iter,0.3125,0.26614583333333336,14.833333333333327,25.726744186046506,5,0.347;0.322;0.281;0.264;0.258;0.255,0.358;0.340;0.295;0.276;0.277;0.266
13,7,1,A_single,0.29583333333333334,0.3958333333333333,-33.80281690140844,0.0,0,0.384,0.396
13,7,1,E_single,0.29583333333333334,0.3338541666666667,-12.85211267605634,15.657894736842099,1,0.384;0.330,0.396;0.334
13,7,1,A_iter,0.29583333333333334,0.3046875,-2.992957746478872,23.02631578947368,3,0.384;0.322;0.292;0.292,0.396;0.342;0.305;0.305
13,7,1,E_iter,0.29583333333333334,0.30104166666666665,-1.760563380281684,23.94736842105263,4,0.384;0.334;0.309;0.290;0.340,0.396;0.349;0.323;0.301;0.352
13,7,2,A_single,0.30416666666666664,0.4265625,-40.239726027397275,0.0,0,0.406,0.427
13,7,2,E_single,0.30416666666666664,0.38229166666666664,-25.684931506849317,10.378510378510388,1,0.406;0.362,0.427;0.382
13,7,2,A_iter,0.30416666666666664,0.31614583333333335,-3.9383561643835754,25.885225885225882,3,0.406;0.349;0.300;0.308,0.427;0.374;0.316;0.326
13,7,2,E_iter,0.30416666666666664,0.2989583333333333,1.7123287671232816,29.91452991452992,4,0.406;0.395;0.341;0.285;0.296,0.427;0.415;0.357;0.299;0.313
